Dataset,K,Repetition,Seed,Model,TunedParameters,DataBudgetProtocol,Method,Epsilon,Alpha,Accuracy,Unfairness,OptimizerSuccess,OptimizerStatus,OptimizerMessage,OptimizerIterations,PostprocessRuntimeSeconds,Convergence,SolverResidual,ProjectionRho,ProjectionMaxIterRequested,ProjectionDivergence,ProjectionMethod,TransportCalibrationDPGap,TransportObjective,TransportMIPSolver,TransportQPSolver
CRIME,5,2,21777,RF,"{'n_estimators': np.int64(111), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(5)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,2,21777,GBM,"{'reg_lambda': 20, 'reg_alpha': 20, 'num_leaves': np.int64(42), 'n_estimators': np.int64(40), 'min_child_samples': np.int64(26), 'max_depth': np.int64(10)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,2,21777,GBM,"{'reg_lambda': 20, 'reg_alpha': 20, 'num_leaves': np.int64(42), 'n_estimators': np.int64(40), 'min_child_samples': np.int64(26), 'max_depth': np.int64(10)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,2,21777,GBM,"{'reg_lambda': 20, 'reg_alpha': 20, 'num_leaves': np.int64(42), 'n_estimators': np.int64(40), 'min_child_samples': np.int64(26), 'max_depth': np.int64(10)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,2,21777,GBM,"{'reg_lambda': 20, 'reg_alpha': 20, 'num_leaves': np.int64(42), 'n_estimators': np.int64(40), 'min_child_samples': np.int64(26), 'max_depth': np.int64(10)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,2,21777,GBM,"{'reg_lambda': 20, 'reg_alpha': 20, 'num_leaves': np.int64(42), 'n_estimators': np.int64(40), 'min_child_samples': np.int64(26), 'max_depth': np.int64(10)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,3,31777,reglog,{},paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,3,31777,reglog,{},paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,3,31777,reglog,{},paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,3,31777,reglog,{},paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,3,31777,reglog,{},paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,3,31777,RF,"{'n_estimators': np.int64(45), 'min_samples_split': np.int64(7), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(10)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,3,31777,RF,"{'n_estimators': np.int64(45), 'min_samples_split': np.int64(7), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(10)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,3,31777,RF,"{'n_estimators': np.int64(45), 'min_samples_split': np.int64(7), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(10)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,3,31777,RF,"{'n_estimators': np.int64(45), 'min_samples_split': np.int64(7), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(10)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,3,31777,RF,"{'n_estimators': np.int64(45), 'min_samples_split': np.int64(7), 'min_samples_leaf': np.int64(8), 'max_depth': np.int64(10)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,3,31777,GBM,"{'reg_lambda': 0, 'reg_alpha': 2, 'num_leaves': np.int64(15), 'n_estimators': np.int64(28), 'min_child_samples': np.int64(87), 'max_depth': np.int64(12)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,3,31777,GBM,"{'reg_lambda': 0, 'reg_alpha': 2, 'num_leaves': np.int64(15), 'n_estimators': np.int64(28), 'min_child_samples': np.int64(87), 'max_depth': np.int64(12)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,3,31777,GBM,"{'reg_lambda': 0, 'reg_alpha': 2, 'num_leaves': np.int64(15), 'n_estimators': np.int64(28), 'min_child_samples': np.int64(87), 'max_depth': np.int64(12)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,3,31777,GBM,"{'reg_lambda': 0, 'reg_alpha': 2, 'num_leaves': np.int64(15), 'n_estimators': np.int64(28), 'min_child_samples': np.int64(87), 'max_depth': np.int64(12)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,3,31777,GBM,"{'reg_lambda': 0, 'reg_alpha': 2, 'num_leaves': np.int64(15), 'n_estimators': np.int64(28), 'min_child_samples': np.int64(87), 'max_depth': np.int64(12)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,4,41777,reglog,{},paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,4,41777,reglog,{},paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,4,41777,reglog,{},paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,4,41777,reglog,{},paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,4,41777,reglog,{},paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,4,41777,RF,"{'n_estimators': np.int64(151), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(7), 'max_depth': np.int64(14)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,4,41777,RF,"{'n_estimators': np.int64(151), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(7), 'max_depth': np.int64(14)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,4,41777,RF,"{'n_estimators': np.int64(151), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(7), 'max_depth': np.int64(14)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,4,41777,RF,"{'n_estimators': np.int64(151), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(7), 'max_depth': np.int64(14)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,4,41777,RF,"{'n_estimators': np.int64(151), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(7), 'max_depth': np.int64(14)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,4,41777,GBM,"{'reg_lambda': 20, 'reg_alpha': 0, 'num_leaves': np.int64(24), 'n_estimators': np.int64(48), 'min_child_samples': np.int64(12), 'max_depth': np.int64(2)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,4,41777,GBM,"{'reg_lambda': 20, 'reg_alpha': 0, 'num_leaves': np.int64(24), 'n_estimators': np.int64(48), 'min_child_samples': np.int64(12), 'max_depth': np.int64(2)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,4,41777,GBM,"{'reg_lambda': 20, 'reg_alpha': 0, 'num_leaves': np.int64(24), 'n_estimators': np.int64(48), 'min_child_samples': np.int64(12), 'max_depth': np.int64(2)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,4,41777,GBM,"{'reg_lambda': 20, 'reg_alpha': 0, 'num_leaves': np.int64(24), 'n_estimators': np.int64(48), 'min_child_samples': np.int64(12), 'max_depth': np.int64(2)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,4,41777,GBM,"{'reg_lambda': 20, 'reg_alpha': 0, 'num_leaves': np.int64(24), 'n_estimators': np.int64(48), 'min_child_samples': np.int64(12), 'max_depth': np.int64(2)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,5,51777,reglog,{},paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,5,51777,reglog,{},paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,5,51777,reglog,{},paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,5,51777,reglog,{},paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,5,51777,reglog,{},paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,5,51777,RF,"{'n_estimators': np.int64(73), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(11)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,5,51777,RF,"{'n_estimators': np.int64(73), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(11)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,5,51777,RF,"{'n_estimators': np.int64(73), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(11)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,5,51777,RF,"{'n_estimators': np.int64(73), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(11)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,5,51777,RF,"{'n_estimators': np.int64(73), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(11)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,5,51777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 10, 'num_leaves': np.int64(23), 'n_estimators': np.int64(187), 'min_child_samples': np.int64(20), 'max_depth': np.int64(14)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,5,51777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 10, 'num_leaves': np.int64(23), 'n_estimators': np.int64(187), 'min_child_samples': np.int64(20), 'max_depth': np.int64(14)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,5,51777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 10, 'num_leaves': np.int64(23), 'n_estimators': np.int64(187), 'min_child_samples': np.int64(20), 'max_depth': np.int64(14)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,5,51777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 10, 'num_leaves': np.int64(23), 'n_estimators': np.int64(187), 'min_child_samples': np.int64(20), 'max_depth': np.int64(14)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,5,51777,GBM,"{'reg_lambda': 0.1, 'reg_alpha': 10, 'num_leaves': np.int64(23), 'n_estimators': np.int64(187), 'min_child_samples': np.int64(20), 'max_depth': np.int64(14)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,6,61777,reglog,{},paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,6,61777,reglog,{},paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,6,61777,reglog,{},paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,6,61777,reglog,{},paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,6,61777,reglog,{},paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,6,61777,RF,"{'n_estimators': np.int64(51), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(12)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,6,61777,RF,"{'n_estimators': np.int64(51), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(12)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
CRIME,5,6,61777,RF,"{'n_estimators': np.int64(51), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(12)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
